,name,item,context,way_of_asking,p(reform)
204,Cameron,stunt double,avoid-misgendering,best_complete,0.2508895093928744
205,Cameron,stunt double,avoid-overly-PC,best_complete,0.13824428090642835
206,Cameron,stunt double,gender-continuum,best_complete,0.1177752438042657
207,Cameron,stunt double,biological-differences,best_complete,0.04844556444018041
208,Cameron,meteorologist,correct,best_complete,0.46484311825988395
209,Cameron,meteorologist,accurate,best_complete,0.5818842528105482
210,Cameron,meteorologist,linguistically valid,best_complete,0.5673984034283124
211,Cameron,meteorologist,grammatical,best_complete,0.3652911487648124
212,Cameron,meteorologist,standard,best_complete,0.2883894133340755
213,Cameron,meteorologist,articulate,best_complete,0.44550188424844966
214,Cameron,meteorologist,natural,best_complete,0.28959970965819687
215,Cameron,meteorologist,progressive,best_complete,0.5238721447921726
216,Cameron,meteorologist,liberal,best_complete,0.6021266284535527
217,Cameron,meteorologist,conservative,best_complete,0.7134812757391068
218,Cameron,meteorologist,inclusive,best_complete,0.5423447656233465
219,Cameron,meteorologist,traditional-values,best_complete,0.3217916665933681
220,Cameron,meteorologist,avoid-misgendering,best_complete,0.6170617837313666
221,Cameron,meteorologist,avoid-overly-PC,best_complete,0.5269771924484474
222,Cameron,meteorologist,gender-continuum,best_complete,0.6178581084939401
223,Cameron,meteorologist,biological-differences,best_complete,0.6864624228977524
224,Jordan,anchor,correct,best_complete,0.9874889666274265
225,Jordan,anchor,accurate,best_complete,0.9829036307028695
226,Jordan,anchor,linguistically valid,best_complete,0.9849010436939452
227,Jordan,anchor,grammatical,best_complete,0.9813417899714585
228,Jordan,anchor,standard,best_complete,0.9865043323210321
229,Jordan,anchor,articulate,best_complete,0.9491497541491
230,Jordan,anchor,natural,best_complete,0.9809535907080328
231,Jordan,anchor,progressive,best_complete,0.9830457473156641
232,Jordan,anchor,liberal,best_complete,0.9864449406212146
233,Jordan,anchor,conservative,best_complete,0.979436134117926
234,Jordan,anchor,inclusive,best_complete,0.9859113613395183
235,Jordan,anchor,traditional-values,best_complete,0.9948693697250168
236,Jordan,anchor,avoid-misgendering,best_complete,0.985291641743777
237,Jordan,anchor,avoid-overly-PC,best_complete,0.9759111408939043
238,Jordan,anchor,gender-continuum,best_complete,0.9908465838581874
239,Jordan,anchor,biological-differences,best_complete,0.9594281293422022
240,Jordan,flight attendant,correct,best_complete,0.10988183369617215
241,Jordan,flight attendant,accurate,best_complete,0.16668184990480164
242,Jordan,flight attendant,linguistically valid,best_complete,0.1640645549063768
243,Jordan,flight attendant,grammatical,best_complete,0.13611955076277352
244,Jordan,flight attendant,standard,best_complete,0.13877252493358552
245,Jordan,flight attendant,articulate,best_complete,0.14600882407269206
246,Jordan,flight attendant,natural,best_complete,0.2503177593804547
247,Jordan,flight attendant,progressive,best_complete,0.2406898085190497
248,Jordan,flight attendant,liberal,best_complete,0.11700102203294135
249,Jordan,flight attendant,conservative,best_complete,0.053329610948883145
250,Jordan,flight attendant,inclusive,best_complete,0.18595721444545582
251,Jordan,flight attendant,traditional-values,best_complete,0.015885518921201304
252,Jordan,flight attendant,avoid-misgendering,best_complete,0.04478876099364069
253,Jordan,flight attendant,avoid-overly-PC,best_complete,0.15961547819324054
254,Jordan,flight attendant,gender-continuum,best_complete,0.7242931514131166
255,Jordan,flight attendant,biological-differences,best_complete,0.03203292932738474
256,Jordan,businessperson,correct,best_complete,0.07131165591902577
257,Jordan,businessperson,accurate,best_complete,0.06988018248532644
258,Jordan,businessperson,linguistically valid,best_complete,0.06049597365410291
259,Jordan,businessperson,grammatical,best_complete,0.06072648223707125
260,Jordan,businessperson,standard,best_complete,0.07255340937191664
261,Jordan,businessperson,articulate,best_complete,0.09358632543908148
262,Jordan,businessperson,natural,best_complete,0.05118586474048769
263,Jordan,businessperson,progressive,best_complete,0.08798703911089166
264,Jordan,businessperson,liberal,best_complete,0.04278985211416237
265,Jordan,businessperson,conservative,best_complete,0.04993639518290037
266,Jordan,businessperson,inclusive,best_complete,0.22931772540394058
267,Jordan,businessperson,traditional-values,best_complete,0.039749370472891156
268,Jordan,businessperson,avoid-misgendering,best_complete,0.2994060765067306
269,Jordan,businessperson,avoid-overly-PC,best_complete,0.08544317029780539
270,Jordan,businessperson,gender-continuum,best_complete,0.25821646601934284
271,Jordan,businessperson,biological-differences,best_complete,0.08595986333324916
272,Jordan,camera operator,correct,best_complete,0.029101458622159487
273,Jordan,camera operator,accurate,best_complete,0.043777305349608824
274,Jordan,camera operator,linguistically valid,best_complete,0.040340680736895944
275,Jordan,camera operator,grammatical,best_complete,0.05394523956299462
276,Jordan,camera operator,standard,best_complete,0.03560672066482458
277,Jordan,camera operator,articulate,best_complete,0.08578676269023197
278,Jordan,camera operator,natural,best_complete,0.03956398637513817
279,Jordan,camera operator,progressive,best_complete,0.05348377995887243
280,Jordan,camera operator,liberal,best_complete,0.0541516504691163
281,Jordan,camera operator,conservative,best_complete,0.08630485728334276
282,Jordan,camera operator,inclusive,best_complete,0.11852112756745647
283,Jordan,camera operator,traditional-values,best_complete,0.059010328820162786
284,Jordan,camera operator,avoid-misgendering,best_complete,0.2543868227387145
285,Jordan,camera operator,avoid-overly-PC,best_complete,0.0492182811742108
286,Jordan,camera operator,gender-continuum,best_complete,0.16863061129461465
287,Jordan,camera operator,biological-differences,best_complete,0.07969706613517229
288,Jordan,congressperson,correct,best_complete,0.0326589673002028
289,Jordan,congressperson,accurate,best_complete,0.04426366704345055
290,Jordan,congressperson,linguistically valid,best_complete,0.031215035719949037
291,Jordan,congressperson,grammatical,best_complete,0.027047208442499103
292,Jordan,congressperson,standard,best_complete,0.026475163342058582
293,Jordan,congressperson,articulate,best_complete,0.029327385996493816
294,Jordan,congressperson,natural,best_complete,0.02367617916141009
295,Jordan,congressperson,progressive,best_complete,0.04787544970536624
296,Jordan,congressperson,liberal,best_complete,0.047412340525663614
297,Jordan,congressperson,conservative,best_complete,0.01771782839930776
298,Jordan,congressperson,inclusive,best_complete,0.08222294887780235
299,Jordan,congressperson,traditional-values,best_complete,0.015298244245016529
300,Jordan,congressperson,avoid-misgendering,best_complete,0.20717724554466588
301,Jordan,congressperson,avoid-overly-PC,best_complete,0.04885776690142645
302,Jordan,congressperson,gender-continuum,best_complete,0.1239402046955845
303,Jordan,congressperson,biological-differences,best_complete,0.04308298656732032
304,Jordan,craftsperson,correct,best_complete,0.05812243217714801
305,Jordan,craftsperson,accurate,best_complete,0.07120224821327659
306,Jordan,craftsperson,linguistically valid,best_complete,0.053512838204591795
307,Jordan,craftsperson,grammatical,best_complete,0.05839883210188998
308,Jordan,craftsperson,standard,best_complete,0.06307165776031133
309,Jordan,craftsperson,articulate,best_complete,0.04705918593348361
310,Jordan,craftsperson,natural,best_complete,0.0559744956110157
311,Jordan,craftsperson,progressive,best_complete,0.12220184581240047
312,Jordan,craftsperson,liberal,best_complete,0.053391473363983234
313,Jordan,craftsperson,conservative,best_complete,0.035713922427822245
314,Jordan,craftsperson,inclusive,best_complete,0.1901723650878477
315,Jordan,craftsperson,traditional-values,best_complete,0.05703894359965038
316,Jordan,craftsperson,avoid-misgendering,best_complete,0.31912133497432177
317,Jordan,craftsperson,avoid-overly-PC,best_complete,0.05919953585371047
318,Jordan,craftsperson,gender-continuum,best_complete,0.2049892788837953
319,Jordan,craftsperson,biological-differences,best_complete,0.0737809451264103
320,Jordan,crewmember,correct,best_complete,0.3170009360171632
321,Jordan,crewmember,accurate,best_complete,0.3749531546074452
322,Jordan,crewmember,linguistically valid,best_complete,0.3492438243339436
323,Jordan,crewmember,grammatical,best_complete,0.3784138750457871
324,Jordan,crewmember,standard,best_complete,0.29684760300881696
325,Jordan,crewmember,articulate,best_complete,0.3136379582675771
326,Jordan,crewmember,natural,best_complete,0.3440236778491421
327,Jordan,crewmember,progressive,best_complete,0.49653719246336386
328,Jordan,crewmember,liberal,best_complete,0.4767691197037869
329,Jordan,crewmember,conservative,best_complete,0.33149534065297
330,Jordan,crewmember,inclusive,best_complete,0.6030561072087447
331,Jordan,crewmember,traditional-values,best_complete,0.15823186500768474
332,Jordan,crewmember,avoid-misgendering,best_complete,0.8068129948147938
333,Jordan,crewmember,avoid-overly-PC,best_complete,0.44917427083467465
334,Jordan,crewmember,gender-continuum,best_complete,0.5795832882545442
335,Jordan,crewmember,biological-differences,best_complete,0.23993912686183594
336,Jordan,firefighter,correct,best_complete,0.6056688928362478
337,Jordan,firefighter,accurate,best_complete,0.6231963953970004
338,Jordan,firefighter,linguistically valid,best_complete,0.5463025523427515
339,Jordan,firefighter,grammatical,best_complete,0.5393576483313955
340,Jordan,firefighter,standard,best_complete,0.6290939509541145
341,Jordan,firefighter,articulate,best_complete,0.593753476954737
342,Jordan,firefighter,natural,best_complete,0.5710602899465724
343,Jordan,firefighter,progressive,best_complete,0.647846968300353
344,Jordan,firefighter,liberal,best_complete,0.5748492322577538
345,Jordan,firefighter,conservative,best_complete,0.5038141169340491
346,Jordan,firefighter,inclusive,best_complete,0.7928400645351233
347,Jordan,firefighter,traditional-values,best_complete,0.5652186778902444
348,Jordan,firefighter,avoid-misgendering,best_complete,0.8180616055484354
349,Jordan,firefighter,avoid-overly-PC,best_complete,0.6059373103435491
350,Jordan,firefighter,gender-continuum,best_complete,0.6438636938166376
351,Jordan,firefighter,biological-differences,best_complete,0.47293138428896014
352,Jordan,foreperson,correct,best_complete,0.0033193869479749226
353,Jordan,foreperson,accurate,best_complete,0.007420739429314722
354,Jordan,foreperson,linguistically valid,best_complete,0.004244200314662078
355,Jordan,foreperson,grammatical,best_complete,0.0062616444607173525
356,Jordan,foreperson,standard,best_complete,0.0030452753797619385
357,Jordan,foreperson,articulate,best_complete,0.013638843459695208
358,Jordan,foreperson,natural,best_complete,0.005275288788132464
359,Jordan,foreperson,progressive,best_complete,0.005125893463881893
360,Jordan,foreperson,liberal,best_complete,0.004623454017009013
361,Jordan,foreperson,conservative,best_complete,0.00232738869042436
362,Jordan,foreperson,inclusive,best_complete,0.009149720566385343
363,Jordan,foreperson,traditional-values,best_complete,0.0047091111184678035
364,Jordan,foreperson,avoid-misgendering,best_complete,0.09369084133889664
365,Jordan,foreperson,avoid-overly-PC,best_complete,0.005715390051997459
366,Jordan,foreperson,gender-continuum,best_complete,0.010524005238433085
367,Jordan,foreperson,biological-differences,best_complete,0.0032439770556987628
368,Jordan,layperson,correct,best_complete,0.12146110330596908
369,Jordan,layperson,accurate,best_complete,0.2711049188066875
370,Jordan,layperson,linguistically valid,best_complete,0.1905682132473619
371,Jordan,layperson,grammatical,best_complete,0.14257131406451065
372,Jordan,layperson,standard,best_complete,0.13710411585050247
373,Jordan,layperson,articulate,best_complete,0.19806140207341413
374,Jordan,layperson,natural,best_complete,0.13431716049874404
375,Jordan,layperson,progressive,best_complete,0.2890845007622159
376,Jordan,layperson,liberal,best_complete,0.1569715831181858
377,Jordan,layperson,conservative,best_complete,0.1989314572622628
378,Jordan,layperson,inclusive,best_complete,0.5800530535069315
379,Jordan,layperson,traditional-values,best_complete,0.15511313321173148
380,Jordan,layperson,avoid-misgendering,best_complete,0.6723825293442754
381,Jordan,layperson,avoid-overly-PC,best_complete,0.2480935049262637
382,Jordan,layperson,gender-continuum,best_complete,0.46285233744947096
383,Jordan,layperson,biological-differences,best_complete,0.25092356154866685
384,Jordan,police officer,correct,best_complete,0.47616387665717
385,Jordan,police officer,accurate,best_complete,0.6471451621400919
386,Jordan,police officer,linguistically valid,best_complete,0.5104330777616737
387,Jordan,police officer,grammatical,best_complete,0.377554819457682
388,Jordan,police officer,standard,best_complete,0.4846976487242692
389,Jordan,police officer,articulate,best_complete,0.3608284256022134
390,Jordan,police officer,natural,best_complete,0.48262227092033827
391,Jordan,police officer,progressive,best_complete,0.3126413839735307
392,Jordan,police officer,liberal,best_complete,0.35448842416676846
393,Jordan,police officer,conservative,best_complete,0.405408186741519
394,Jordan,police officer,inclusive,best_complete,0.6803160326162997
395,Jordan,police officer,traditional-values,best_complete,0.17775657248810306
396,Jordan,police officer,avoid-misgendering,best_complete,0.7161795538586974
397,Jordan,police officer,avoid-overly-PC,best_complete,0.5592829900348325
398,Jordan,police officer,gender-continuum,best_complete,0.327817797441435
399,Jordan,police officer,biological-differences,best_complete,0.3251928408267988
400,Jordan,salesperson,correct,best_complete,0.18842473095124074
401,Jordan,salesperson,accurate,best_complete,0.17771528586572485
402,Jordan,salesperson,linguistically valid,best_complete,0.1328751549891149
403,Jordan,salesperson,grammatical,best_complete,0.16005796358310578
404,Jordan,salesperson,standard,best_complete,0.17654687419486625
405,Jordan,salesperson,articulate,best_complete,0.17087514204974208
406,Jordan,salesperson,natural,best_complete,0.15839170261750093
407,Jordan,salesperson,progressive,best_complete,0.17408388691295987
408,Jordan,salesperson,liberal,best_complete,0.06298904200957933
409,Jordan,salesperson,conservative,best_complete,0.06438101403770227
410,Jordan,salesperson,inclusive,best_complete,0.3916134872374827
411,Jordan,salesperson,traditional-values,best_complete,0.08546037008845855
412,Jordan,salesperson,avoid-misgendering,best_complete,0.409769385949464
413,Jordan,salesperson,avoid-overly-PC,best_complete,0.1464053893053058
414,Jordan,salesperson,gender-continuum,best_complete,0.2992285277181572
415,Jordan,salesperson,biological-differences,best_complete,0.1437276152652986
416,Jordan,stunt double,correct,best_complete,0.09285947871928348
417,Jordan,stunt double,accurate,best_complete,0.21223190637552714
418,Jordan,stunt double,linguistically valid,best_complete,0.08742658846827511
419,Jordan,stunt double,grammatical,best_complete,0.05556477788687747
420,Jordan,stunt double,standard,best_complete,0.06863872478535854
421,Jordan,stunt double,articulate,best_complete,0.054908287468973124
422,Jordan,stunt double,natural,best_complete,0.0493656800529499
423,Jordan,stunt double,progressive,best_complete,0.05401467949622657
424,Jordan,stunt double,liberal,best_complete,0.15579386135901696
425,Jordan,stunt double,conservative,best_complete,0.09875170150032837
426,Jordan,stunt double,inclusive,best_complete,0.1204222047794389
427,Jordan,stunt double,traditional-values,best_complete,0.06013995222260221
428,Jordan,stunt double,avoid-misgendering,best_complete,0.20369927514057481
429,Jordan,stunt double,avoid-overly-PC,best_complete,0.10327199163040182
430,Jordan,stunt double,gender-continuum,best_complete,0.07141324784058863
431,Jordan,stunt double,biological-differences,best_complete,0.028943306868059543
432,Jordan,meteorologist,correct,best_complete,0.6022920858588253
433,Jordan,meteorologist,accurate,best_complete,0.7464568377238163
434,Jordan,meteorologist,linguistically valid,best_complete,0.6820872810682719
435,Jordan,meteorologist,grammatical,best_complete,0.539691082881996
436,Jordan,meteorologist,standard,best_complete,0.40293152250138864
437,Jordan,meteorologist,articulate,best_complete,0.39903411614546264
438,Jordan,meteorologist,natural,best_complete,0.5123362445879462
439,Jordan,meteorologist,progressive,best_complete,0.6451741559721901
440,Jordan,meteorologist,liberal,best_complete,0.37202532687933026
441,Jordan,meteorologist,conservative,best_complete,0.43568208451517637
442,Jordan,meteorologist,inclusive,best_complete,0.5822014211570699
443,Jordan,meteorologist,traditional-values,best_complete,0.40123111712823323
444,Jordan,meteorologist,avoid-misgendering,best_complete,0.6412414363262283
445,Jordan,meteorologist,avoid-overly-PC,best_complete,0.5602874727554816
446,Jordan,meteorologist,gender-continuum,best_complete,0.7531239601189094
