name,item,form_set,perm,way_of_asking,context,prompt_text,model,logprobs_dict
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'camera operator': -18.413599014282227, 'cameraman': -14.008159399032593, 'camerawoman': -19.180472373962402}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'camera operator': -17.862176418304443, 'cameraman': -13.05985701084137, 'camerawoman': -18.65369749069214}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'camera operator': -18.805347442626953, 'cameraman': -14.65172290802002, 'camerawoman': -19.391327381134033}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'camera operator': -20.28597593307495, 'cameraman': -15.291178464889526, 'camerawoman': -19.820200443267822}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'camera operator': -20.60545825958252, 'cameraman': -16.007643938064575, 'camerawoman': -20.726118087768555}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'camera operator': -18.708655834197998, 'cameraman': -14.843485593795776, 'camerawoman': -19.444503784179688}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'camera operator': -19.052692413330078, 'cameraman': -15.18567943572998, 'camerawoman': -19.920546531677246}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'camera operator': -23.89147663116455, 'cameraman': -19.290232181549072, 'camerawoman': -22.86055564880371}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'camera operator': -20.230422973632812, 'cameraman': -15.144418001174927, 'camerawoman': -20.408947944641113}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'camera operator': -20.32422113418579, 'cameraman': -16.46917462348938, 'camerawoman': -20.355035305023193}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'camera operator': -20.24087905883789, 'cameraman': -16.737277269363403, 'camerawoman': -20.108295440673828}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -21.537169933319092, 'congressman': -15.343349121510983, 'congresswoman': -18.775874376296997}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -21.208436012268066, 'congressman': -15.208149693906307, 'congresswoman': -18.56499195098877}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -21.894508361816406, 'congressman': -15.410981751978397, 'congresswoman': -19.240516901016235}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -21.801574230194092, 'congressman': -15.222743064165115, 'congresswoman': -19.098233222961426}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -21.6370267868042, 'congressman': -15.620858255773783, 'congresswoman': -18.94906973838806}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -20.86739444732666, 'congressman': -15.086492665112019, 'congresswoman': -18.205785512924194}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -21.989121913909912, 'congressman': -15.693255860358477, 'congresswoman': -19.31149983406067}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -20.19336462020874, 'congressman': -14.249850302934647, 'congresswoman': -17.221477031707764}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -18.861804485321045, 'congressman': -13.513995461165905, 'congresswoman': -16.092148542404175}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -20.40800952911377, 'congressman': -14.373966839164495, 'congresswoman': -17.665398120880127}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -21.387668132781982, 'congressman': -15.63652104139328, 'congresswoman': -18.164554595947266}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -22.58194398880005, 'congressman': -16.331068892031908, 'congresswoman': -19.358298301696777}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -22.591197967529297, 'congressman': -17.180156737565994, 'congresswoman': -18.535917282104492}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -21.851080417633057, 'congressman': -15.563637617975473, 'congresswoman': -19.203446626663208}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -21.938227653503418, 'congressman': -15.842435732483864, 'congresswoman': -17.693329095840454}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'congressperson': -22.29149293899536, 'congressman': -16.431640088558197, 'congresswoman': -17.471595287322998}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'craftsperson': -17.449655532836914, 'craftsman': -13.437619782984257, 'craftswoman': -17.3223397731781}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'craftsperson': -17.237902641296387, 'craftsman': -13.446387596428394, 'craftswoman': -17.354918718338013}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'craftsperson': -18.07412576675415, 'craftsman': -13.750881604850292, 'craftswoman': -17.84800148010254}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'craftsperson': -17.66527271270752, 'craftsman': -13.306549865752459, 'craftswoman': -17.52027940750122}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'craftsperson': -17.40852403640747, 'craftsman': -13.451430797576904, 'craftswoman': -17.40244436264038}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'craftsperson': -17.22012686729431, 'craftsman': -13.740685567259789, 'craftswoman': -17.359207153320312}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'craftsperson': -17.43329620361328, 'craftsman': -13.328306686133146, 'craftswoman': -17.553947925567627}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'craftsperson': -17.168986082077026, 'craftsman': -13.365942306816578, 'craftswoman': -16.919073820114136}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'craftsperson': -17.67404794692993, 'craftsman': -13.834280990064144, 'craftswoman': -17.465214729309082}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'craftsperson': -18.584030628204346, 'craftsman': -14.268071737140417, 'craftswoman': -18.356998920440674}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'craftsperson': -17.536641120910645, 'craftsman': -14.200238399207592, 'craftswoman': -17.25701355934143}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-large,"{'craftsperson': -17.600372791290283, 'craftsman': -13.640854857861996, 'craftswoman': -17.181528091430664}"
