name,item,form_set,perm,way_of_asking,context,prompt_text,model,logprobs_dict
Cameron,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is an ____."" is [FORM]",llama-3-8B,"{'anchor': -14.047616958618164, 'anchorman': -17.22284483909607, 'anchorwoman': -17.620432376861572}"
Cameron,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is an ____."" is [FORM]",llama-3-8B,"{'anchor': -14.01844310760498, 'anchorman': -16.47983878850937, 'anchorwoman': -19.011253833770752}"
Cameron,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is an ____."" is [FORM]",llama-3-8B,"{'anchor': -13.54230785369873, 'anchorman': -17.95445966720581, 'anchorwoman': -17.280118942260742}"
Cameron,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is an ____."" is [FORM]",llama-3-8B,"{'anchor': -14.470555305480957, 'anchorman': -17.24886840581894, 'anchorwoman': -17.656078577041626}"
Cameron,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is an ____."" is [FORM]",llama-3-8B,"{'anchor': -14.44620132446289, 'anchorman': -19.193645000457764, 'anchorwoman': -19.28665018081665}"
Cameron,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is an ____."" is [FORM]",llama-3-8B,"{'anchor': -13.17416763305664, 'anchorman': -16.638068795204163, 'anchorwoman': -16.066806077957153}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -13.572609663009644, 'steward': -10.608192443847656, 'stewardess': -13.035871267318726}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -13.712847232818604, 'steward': -11.299446105957031, 'stewardess': -14.30726146697998}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -14.955079436302185, 'steward': -12.011290550231934, 'stewardess': -14.232547283172607}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -13.584935963153839, 'steward': -10.92496109008789, 'stewardess': -12.614347696304321}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -14.292696833610535, 'steward': -11.70904541015625, 'stewardess': -13.996675491333008}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -17.62409257888794, 'steward': -12.614912033081055, 'stewardess': -16.75129222869873}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -13.699843645095825, 'steward': -11.344207763671875, 'stewardess': -13.951323747634888}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -19.713504314422607, 'steward': -12.825231552124023, 'stewardess': -17.229465007781982}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -20.47486448287964, 'steward': -13.626775741577148, 'stewardess': -17.581246376037598}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -20.763246059417725, 'steward': -13.213220596313477, 'stewardess': -18.430692672729492}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -14.996475294232368, 'steward': -12.485003471374512, 'stewardess': -14.843162536621094}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -17.970298290252686, 'steward': -11.93630599975586, 'stewardess': -15.868039608001709}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -15.959700882434845, 'steward': -13.900711059570312, 'stewardess': -16.047099828720093}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -16.374324798583984, 'steward': -13.188146591186523, 'stewardess': -15.35850214958191}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -17.800721168518066, 'steward': -14.789336204528809, 'stewardess': -17.138186931610107}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'flight attendant': -17.044363498687744, 'steward': -12.84288215637207, 'stewardess': -13.901848673820496}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -12.426070213317871, 'businessman': -9.928504943847656, 'businesswoman': -12.262007713317871}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -12.53160810470581, 'businessman': -10.244758605957031, 'businesswoman': -12.40660810470581}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -13.686170101165771, 'businessman': -10.679259300231934, 'businesswoman': -13.428357601165771}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -12.932236194610596, 'businessman': -10.31949234008789, 'businesswoman': -12.635361194610596}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -12.650521278381348, 'businessman': -9.87701416015625, 'businesswoman': -12.884896278381348}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -14.888357639312744, 'businessman': -11.525068283081055, 'businesswoman': -15.177420139312744}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -12.160035610198975, 'businessman': -9.602020263671875, 'businesswoman': -12.105348110198975}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -15.033119678497314, 'businessman': -11.043981552124023, 'businesswoman': -15.204994678497314}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -16.451523780822754, 'businessman': -11.872869491577148, 'businesswoman': -17.248398780822754}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -16.284485340118408, 'businessman': -11.240564346313477, 'businesswoman': -17.081360340118408}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -14.835089683532715, 'businessman': -12.641253471374512, 'businesswoman': -14.421027183532715}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -15.496196269989014, 'businessman': -12.46755599975586, 'businesswoman': -15.019633769989014}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -15.996035099029541, 'businessman': -14.299148559570312, 'businesswoman': -17.06634759902954}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -15.560506105422974, 'businessman': -12.170568466186523, 'businesswoman': -15.216756105422974}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -18.37203884124756, 'businessman': -16.474884033203125, 'businesswoman': -17.74703884124756}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'businessperson': -14.506972551345825, 'businessman': -12.21788215637207, 'businesswoman': -13.608535051345825}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -15.220949172973633, 'cameraman': -13.617661356925964, 'camerawoman': -18.771385997533798}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -14.828203678131104, 'cameraman': -14.104504227638245, 'camerawoman': -18.619142800569534}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -16.25976324081421, 'cameraman': -14.706437706947327, 'camerawoman': -20.168666899204254}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -15.698217391967773, 'cameraman': -13.45847749710083, 'camerawoman': -18.49883246421814}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -15.572024822235107, 'cameraman': -14.27109158039093, 'camerawoman': -19.56930136680603}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -18.696444511413574, 'cameraman': -16.942512154579163, 'camerawoman': -22.351702332496643}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -14.913352012634277, 'cameraman': -12.693235576152802, 'camerawoman': -17.941453218460083}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -19.18310832977295, 'cameraman': -17.517617344856262, 'camerawoman': -22.24580729007721}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -19.81092071533203, 'cameraman': -18.034761428833008, 'camerawoman': -23.469243049621582}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -20.75183391571045, 'cameraman': -17.233882129192352, 'camerawoman': -22.492625951766968}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -16.10887122154236, 'cameraman': -18.257529258728027, 'camerawoman': -20.731150276958942}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -18.96632432937622, 'cameraman': -16.917988061904907, 'camerawoman': -21.755842447280884}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -17.718617916107178, 'cameraman': -21.334287643432617, 'camerawoman': -23.260629147291183}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -17.606241703033447, 'cameraman': -16.629215121269226, 'camerawoman': -20.93665838241577}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -20.89704418182373, 'cameraman': -22.385669708251953, 'camerawoman': -24.356428183615208}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'camera operator': -18.959033966064453, 'cameraman': -19.745099544525146, 'camerawoman': -21.98973523080349}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -15.559932231903076, 'congressman': -12.166786193847656, 'congresswoman': -14.716182172298431}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -14.836047887802124, 'congressman': -11.924446105957031, 'congresswoman': -14.242297887802124}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -14.151758432388306, 'congressman': -11.347228050231934, 'congresswoman': -13.62050849199295}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -14.883437395095825, 'congressman': -12.01480484008789, 'congresswoman': -14.024062395095825}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -15.364870071411133, 'congressman': -12.44146728515625, 'congresswoman': -14.755495071411133}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -15.7394700050354, 'congressman': -13.546552658081055, 'congresswoman': -14.9035325050354}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -15.41434919834137, 'congressman': -11.988739013671875, 'congresswoman': -14.47684919834137}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -16.80420756340027, 'congressman': -14.606481552124023, 'congresswoman': -16.26514506340027}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -16.799039840698242, 'congressman': -14.581853866577148, 'congresswoman': -16.494352340698242}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -17.16124200820923, 'congressman': -14.164392471313477, 'congresswoman': -16.02842950820923}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -15.395190119743347, 'congressman': -14.570940971374512, 'congresswoman': -14.988940119743347}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -15.9584379196167, 'congressman': -13.82888412475586, 'congresswoman': -14.40375030040741}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -16.0403995513916, 'congressman': -15.215164184570312, 'congresswoman': -16.2122745513916}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -15.264941215515137, 'congressman': -13.166662216186523, 'congresswoman': -14.671191215515137}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -18.289913654327393, 'congressman': -17.849884033203125, 'congresswoman': -17.141476154327393}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'congressperson': -17.652146339416504, 'congressman': -14.73741340637207, 'congresswoman': -15.261521399021149}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'craftsperson': -14.99676814477425, 'craftsman': -9.892364025115967, 'craftswoman': -17.319015484303236}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'craftsperson': -15.103232211782597, 'craftsman': -10.665345557965338, 'craftswoman': -17.411469670943916}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'craftsperson': -17.279667859897017, 'craftsman': -12.330817328765988, 'craftswoman': -19.210347287356853}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'craftsperson': -16.249724601977505, 'craftsman': -10.86417611502111, 'craftswoman': -18.170519072562456}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'craftsperson': -15.988916527247056, 'craftsman': -11.146551506593823, 'craftswoman': -18.403953786939383}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'craftsperson': -16.51473994553089, 'craftsman': -11.16573248617351, 'craftswoman': -18.422249048948288}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'craftsperson': -15.951011666678824, 'craftsman': -10.697924261912704, 'craftswoman': -18.113578187301755}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'craftsperson': -21.376639480120502, 'craftsman': -15.372255109250546, 'craftswoman': -22.211554188281298}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'craftsperson': -22.331003515515476, 'craftsman': -15.713281005620956, 'craftswoman': -22.683422796428204}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'craftsperson': -23.467654285486788, 'craftsman': -15.910908535122871, 'craftswoman': -23.93822706118226}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'craftsperson': -16.0637614937732, 'craftsman': -13.762733932584524, 'craftswoman': -18.142426105216146}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",llama-3-8B,"{'craftsperson': -19.552719185478054, 'craftsman': -14.632975652813911, 'craftswoman': -20.65643603168428}"
