name,item,form_set,perm,way_of_asking,context,prompt_text,model,logprobs_dict
Cameron,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is an ____."" is [FORM]",flan-t5-xl,"{'anchor': -12.89921760559082, 'anchorman': -14.24579119682312, 'anchorwoman': -21.318967819213867}"
Cameron,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is an ____."" is [FORM]",flan-t5-xl,"{'anchor': -14.10710334777832, 'anchorman': -15.165316820144653, 'anchorwoman': -19.532970428466797}"
Cameron,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is an ____."" is [FORM]",flan-t5-xl,"{'anchor': -12.773797035217285, 'anchorman': -13.311483144760132, 'anchorwoman': -18.831900596618652}"
Cameron,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is an ____."" is [FORM]",flan-t5-xl,"{'anchor': -14.035720825195312, 'anchorman': -18.313560962677002, 'anchorwoman': -20.910051345825195}"
Cameron,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is an ____."" is [FORM]",flan-t5-xl,"{'anchor': -16.426176071166992, 'anchorman': -19.356207370758057, 'anchorwoman': -24.781731605529785}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -15.34405517578125, 'steward': -9.298230051994324, 'stewardess': -11.461915110725386}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -14.232821702957153, 'steward': -9.03755397722125, 'stewardess': -10.84126659570029}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -21.204914569854736, 'steward': -13.461846567690372, 'stewardess': -16.407492269121576}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -22.867553234100342, 'steward': -15.21811958681792, 'stewardess': -18.03574021057284}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -14.29225778579712, 'steward': -8.577632587403059, 'stewardess': -10.536520511450362}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -17.12861156463623, 'steward': -9.92278328537941, 'stewardess': -11.94528527618968}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -13.671139121055603, 'steward': -8.594908280298114, 'stewardess': -10.255403366281826}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -14.972918152809143, 'steward': -9.888812012970448, 'stewardess': -11.638035254814895}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -18.83871364593506, 'steward': -11.401140831410885, 'stewardess': -14.597168373467866}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -21.881912231445312, 'steward': -11.558844398707151, 'stewardess': -14.284938431810588}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -16.01445609331131, 'steward': -12.838527649641037, 'stewardess': -13.992938314302592}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -21.58398675918579, 'steward': -9.724385638721287, 'stewardess': -12.671182807069272}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -16.45693290233612, 'steward': -13.232160598039627, 'stewardess': -14.153200948087033}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -17.599672317504883, 'steward': -12.51433116197586, 'stewardess': -13.424698216549587}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -20.346103191375732, 'steward': -13.256322205066681, 'stewardess': -13.980010257218964}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'flight attendant': -24.540663719177246, 'steward': -19.47605323791504, 'stewardess': -20.44144520527334}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -12.23724091053009, 'businessman': -10.629437357187271, 'businesswoman': -14.169443130493164}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -10.49016284942627, 'businessman': -10.194878816604614, 'businesswoman': -13.261853218078613}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -16.591000080108643, 'businessman': -15.075752854347229, 'businesswoman': -18.193025588989258}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -18.435012102127075, 'businessman': -16.80721616744995, 'businesswoman': -19.879539966583252}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -11.339008092880249, 'businessman': -9.787011086940765, 'businesswoman': -13.44511604309082}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -11.714593648910522, 'businessman': -10.869971513748169, 'businesswoman': -13.632286071777344}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -11.57095742225647, 'businessman': -9.945335566997528, 'businesswoman': -13.330588102340698}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -11.5094712972641, 'businessman': -10.486579537391663, 'businesswoman': -13.146499156951904}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -12.991495847702026, 'businessman': -11.012478053569794, 'businesswoman': -14.230211019515991}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -14.036007404327393, 'businessman': -11.489378422498703, 'businesswoman': -15.32183837890625}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -14.019143342971802, 'businessman': -14.091687202453613, 'businesswoman': -15.611730098724365}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -13.762622117996216, 'businessman': -11.682824403047562, 'businesswoman': -15.124108076095581}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -14.490219831466675, 'businessman': -13.230189025402069, 'businesswoman': -14.943519830703735}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -15.505622863769531, 'businessman': -12.291913211345673, 'businesswoman': -15.548456907272339}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -15.81287693977356, 'businessman': -14.564250826835632, 'businesswoman': -15.205322623252869}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'businessperson': -20.146609783172607, 'businessman': -17.204050302505493, 'businesswoman': -19.322368144989014}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -17.274258136749268, 'cameraman': -13.415159225463867, 'camerawoman': -18.92034149169922}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -15.653441905975342, 'cameraman': -12.684807062149048, 'camerawoman': -17.809846878051758}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -23.83459758758545, 'cameraman': -19.561762809753418, 'camerawoman': -24.32046604156494}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -26.36638355255127, 'cameraman': -21.76600170135498, 'camerawoman': -26.91939353942871}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -17.105231761932373, 'cameraman': -13.433199167251587, 'camerawoman': -18.96241807937622}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -17.75034761428833, 'cameraman': -14.510550498962402, 'camerawoman': -19.533545970916748}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -14.97310209274292, 'cameraman': -12.03272032737732, 'camerawoman': -17.07508087158203}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -17.365821838378906, 'cameraman': -14.469825983047485, 'camerawoman': -18.506751537322998}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -20.86685848236084, 'cameraman': -17.82029914855957, 'camerawoman': -20.629459381103516}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -22.841127395629883, 'cameraman': -19.57146453857422, 'camerawoman': -23.728239059448242}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -19.575217723846436, 'cameraman': -17.313410758972168, 'camerawoman': -21.1887264251709}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -20.920161724090576, 'cameraman': -16.670390605926514, 'camerawoman': -21.85875415802002}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -21.26375913619995, 'cameraman': -17.091288924217224, 'camerawoman': -21.566958904266357}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -20.023428916931152, 'cameraman': -15.320241332054138, 'camerawoman': -20.81134796142578}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -22.853330612182617, 'cameraman': -18.947083234786987, 'camerawoman': -22.210447311401367}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'camera operator': -25.727669715881348, 'cameraman': -20.631807804107666, 'camerawoman': -25.041569709777832}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -16.71286678314209, 'congressman': -12.634382225573063, 'congresswoman': -17.562825202941895}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -14.035687685012817, 'congressman': -10.607830859720707, 'congresswoman': -15.635008811950684}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -23.884902954101562, 'congressman': -19.01343159377575, 'congresswoman': -23.302335262298584}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -26.06240940093994, 'congressman': -21.38759457319975, 'congresswoman': -25.487392902374268}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -16.267701625823975, 'congressman': -12.135769847780466, 'congresswoman': -16.931900024414062}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -17.330061674118042, 'congressman': -13.967890553176403, 'congresswoman': -17.91681957244873}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -17.14135503768921, 'congressman': -12.911654226481915, 'congresswoman': -17.384207248687744}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -14.93795895576477, 'congressman': -11.905862979590893, 'congresswoman': -15.379251718521118}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -14.234964847564697, 'congressman': -11.164922192692757, 'congresswoman': -14.304285526275635}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -15.895663261413574, 'congressman': -12.17792883515358, 'congresswoman': -16.23129653930664}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -19.19103741645813, 'congressman': -16.507560178637505, 'congresswoman': -19.07003140449524}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -17.417963981628418, 'congressman': -13.311647910624743, 'congresswoman': -17.686285495758057}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -19.60831046104431, 'congressman': -16.37958925962448, 'congresswoman': -19.71360468864441}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -17.326056957244873, 'congressman': -13.098933532834053, 'congresswoman': -17.16770362854004}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -20.003297567367554, 'congressman': -16.74737909436226, 'congresswoman': -18.410013556480408}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'congressperson': -21.652153968811035, 'congressman': -16.895431607961655, 'congresswoman': -19.45906972885132}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'craftsperson': -17.663421154022217, 'craftsman': -13.453163430094719, 'craftswoman': -20.35266923904419}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'craftsperson': -16.573472499847412, 'craftsman': -13.063208539038897, 'craftswoman': -19.59640645980835}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'craftsperson': -21.371673107147217, 'craftsman': -17.238285649567842, 'craftswoman': -23.838111877441406}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'craftsperson': -23.62447452545166, 'craftsman': -19.173688482493162, 'craftswoman': -26.01824712753296}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'craftsperson': -17.259368896484375, 'craftsman': -12.988248512148857, 'craftswoman': -19.907114028930664}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'craftsperson': -16.971194982528687, 'craftsman': -13.438073471188545, 'craftswoman': -19.73466920852661}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'craftsperson': -15.814295291900635, 'craftsman': -11.972265232354403, 'craftswoman': -18.483810424804688}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'craftsperson': -17.008501052856445, 'craftsman': -13.951506674289703, 'craftswoman': -19.61026382446289}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'craftsperson': -18.090322494506836, 'craftsman': -14.31092493981123, 'craftswoman': -19.833157062530518}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'craftsperson': -18.927167415618896, 'craftsman': -14.616018012166023, 'craftswoman': -20.941123008728027}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'craftsperson': -19.09624743461609, 'craftsman': -17.118495658040047, 'craftswoman': -21.54334545135498}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-xl,"{'craftsperson': -18.30771017074585, 'craftsman': -13.789774641394615, 'craftswoman': -20.455342292785645}"
