name,item,form_set,perm,way_of_asking,context,prompt_text,model,logprobs_dict
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'flight attendant': -20.511051177978516, 'steward': -11.886273995041847, 'stewardess': -13.589200528338552}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'flight attendant': -22.02257013320923, 'steward': -12.08536952920258, 'stewardess': -13.953173294547014}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'flight attendant': -17.575881719589233, 'steward': -11.934364533983171, 'stewardess': -13.879035540565383}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'flight attendant': -18.5763578414917, 'steward': -12.285392209887505, 'stewardess': -13.896574837970547}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'flight attendant': -18.55636215209961, 'steward': -14.161634683609009, 'stewardess': -15.798128652153537}"
Cameron,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'flight attendant': -20.399429321289062, 'steward': -12.805103652179241, 'stewardess': -14.590605448000133}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -18.1382999420166, 'businessman': -12.701809629797935, 'businesswoman': -16.555434226989746}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -18.287353992462158, 'businessman': -12.847455725073814, 'businesswoman': -16.63779854774475}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -18.511452198028564, 'businessman': -13.880179911851883, 'businesswoman': -17.300662755966187}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -20.87995195388794, 'businessman': -15.354500487446785, 'businesswoman': -18.777796506881714}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -18.82063579559326, 'businessman': -13.899198323488235, 'businesswoman': -17.274111032485962}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -16.931954860687256, 'businessman': -12.437586218118668, 'businesswoman': -15.51978588104248}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -19.018368244171143, 'businessman': -13.953251302242279, 'businesswoman': -16.803420543670654}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -15.967132568359375, 'businessman': -11.77195554971695, 'businesswoman': -14.758820056915283}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -13.550546646118164, 'businessman': -10.642289876937866, 'businesswoman': -12.718077898025513}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -14.16772985458374, 'businessman': -10.265997290611267, 'businesswoman': -12.759525775909424}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -18.666173458099365, 'businessman': -13.785681307315826, 'businesswoman': -17.433464527130127}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -17.790178775787354, 'businessman': -13.483079046010971, 'businesswoman': -16.05668568611145}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -16.23895788192749, 'businessman': -12.435716807842255, 'businesswoman': -14.205052614212036}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -15.626526832580566, 'businessman': -11.584534406661987, 'businesswoman': -14.38775372505188}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -19.049861907958984, 'businessman': -15.436521291732788, 'businesswoman': -17.313158750534058}"
Cameron,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'businessperson': -17.79002857208252, 'businessman': -13.382289052009583, 'businesswoman': -15.938267230987549}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -20.749764442443848, 'cameraman': -14.431652784347534, 'camerawoman': -21.28676986694336}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -19.078226566314697, 'cameraman': -13.896814227104187, 'camerawoman': -20.68272113800049}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -20.232807636260986, 'cameraman': -16.73756504058838, 'camerawoman': -22.81118392944336}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -21.512242317199707, 'cameraman': -16.7117018699646, 'camerawoman': -23.04386329650879}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -19.620107173919678, 'cameraman': -15.469878435134888, 'camerawoman': -22.07715129852295}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -19.079698085784912, 'cameraman': -14.38306337594986, 'camerawoman': -20.43649387359619}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -19.718197345733643, 'cameraman': -14.580654382705688, 'camerawoman': -20.380831241607666}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -17.218653202056885, 'cameraman': -13.19350290298462, 'camerawoman': -19.1792254447937}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -18.716273307800293, 'cameraman': -15.62114417552948, 'camerawoman': -20.521477699279785}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -18.72736692428589, 'cameraman': -14.409602165222168, 'camerawoman': -20.147783756256104}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -20.701491832733154, 'cameraman': -15.567937016487122, 'camerawoman': -21.969234943389893}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -20.617403507232666, 'cameraman': -16.256491780281067, 'camerawoman': -22.05089282989502}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -19.181070804595947, 'cameraman': -13.342427372932434, 'camerawoman': -18.257357597351074}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -15.148226737976074, 'cameraman': -12.232125043869019, 'camerawoman': -18.5352840423584}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -22.576239109039307, 'cameraman': -18.046710729599, 'camerawoman': -22.087031841278076}"
Cameron,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'camera operator': -20.708051204681396, 'cameraman': -15.096881031990051, 'camerawoman': -19.91675615310669}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -26.12104034423828, 'congressman': -17.844471380114555, 'congresswoman': -22.194095611572266}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -25.90016460418701, 'congressman': -17.45305597409606, 'congresswoman': -21.633881092071533}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -25.06970739364624, 'congressman': -17.927971571683884, 'congresswoman': -21.39387011528015}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -27.55276107788086, 'congressman': -19.72887533903122, 'congresswoman': -23.148218870162964}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -26.621345043182373, 'congressman': -19.413952559232712, 'congresswoman': -23.06307601928711}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -25.2669620513916, 'congressman': -17.159427531063557, 'congresswoman': -20.731473922729492}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -27.556249618530273, 'congressman': -19.27770908176899, 'congresswoman': -22.378352403640747}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -21.914019107818604, 'congressman': -14.191893361508846, 'congresswoman': -17.652794122695923}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -17.483380794525146, 'congressman': -11.02555000782013, 'congresswoman': -14.359180927276611}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -22.077911376953125, 'congressman': -13.838974449783564, 'congresswoman': -17.255467414855957}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -25.642244815826416, 'congressman': -18.00067387521267, 'congresswoman': -22.135182857513428}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -26.68891668319702, 'congressman': -19.24635076522827, 'congresswoman': -21.991492748260498}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -26.2728328704834, 'congressman': -18.05140421539545, 'congresswoman': -20.40206265449524}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -22.96917963027954, 'congressman': -16.151407182216644, 'congresswoman': -19.429476499557495}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -25.073241233825684, 'congressman': -18.69675898551941, 'congresswoman': -20.54191541671753}"
Cameron,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'congressperson': -24.258275032043457, 'congressman': -17.018516078591347, 'congresswoman': -19.31009793281555}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'craftsperson': -17.850707530975342, 'craftsman': -11.39745763828978, 'craftswoman': -16.978617191314697}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'craftsperson': -17.514601230621338, 'craftsman': -10.97782384045422, 'craftswoman': -16.528586864471436}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'craftsperson': -16.384058952331543, 'craftsman': -10.935513229109347, 'craftswoman': -16.23381471633911}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'craftsperson': -17.527172565460205, 'craftsman': -11.81265660841018, 'craftswoman': -17.008758544921875}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'craftsperson': -15.866820335388184, 'craftsman': -9.982497081160545, 'craftswoman': -15.521214485168457}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'craftsperson': -16.94758701324463, 'craftsman': -11.008527616970241, 'craftswoman': -16.01099967956543}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'craftsperson': -16.141499519348145, 'craftsman': -10.572705382481217, 'craftswoman': -15.244012355804443}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'craftsperson': -17.754894256591797, 'craftsman': -12.254706060513854, 'craftswoman': -17.21766471862793}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'craftsperson': -19.593778610229492, 'craftsman': -14.611082889139652, 'craftswoman': -18.407849073410034}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'craftsperson': -19.478633880615234, 'craftsman': -13.473722493276, 'craftswoman': -17.939085483551025}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'craftsperson': -17.213892459869385, 'craftsman': -11.391183594241738, 'craftswoman': -16.81790828704834}"
Cameron,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Cameron is a ____."" is [FORM]",flan-t5-small,"{'craftsperson': -15.937767505645752, 'craftsman': -10.350153412669897, 'craftswoman': -14.987012386322021}"
